[ 0  0  0  0  0  0  0  0  0 -1 -1  0 -1 -2  0  0]
[ 0  0  0  0  0  0  0  0  0  1  1  1  0  0 -2  0]
[ 1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
Signature:  (1, 15)
Genus symbol at 2:    1^-16
Genus symbol at 3:     1^15 3^-1, 3, [[4/3], [2/3]]]], (([[16, 0], [[15], [0]]],), ([[2, 4], [[1], [1]]],)), True), {})[]((2, [[(3, 0), Genus of
[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1]
[ 0 -2 -1  1 -1  1  1  1 -1  0  0  0  0  0  0  0]
[ 0 -1 -2  1  0  1  1  1 -1  0  0  0  0  0  0  0]
[ 0  1  1 -2  1 -1  0 -1  0  0  0  0  0  0  0  0]
[ 0 -1  0  1 -2  1  0  0  0  0  0  0  0  0  0  0]
[ 0  1  1 -1  1 -2 -1 -1  1  0  0  0  0  0  0  0]
[ 0  1  1  0  0 -1 -2 -1  1  0  0  0  0  0  0  0]
[ 0  1  1 -1  0 -1 -1 -2  1  0  0  0  0  0  0  0]
[ 0 -1 -1  0  0  1  1  1 -2  0  0  0  0  0  0  0]
[ 0  0  0  0  0  0  0  0  0 -2 -1 -1 -1 -1  1  0]
[ 0  0  0  0  0  0  0  0  0 -1 -2  0  0 -1  1  0]
[ 0  0  0  0  0  0  0  0  0 -1  0 -2  0  0  1  0]
[ 0  0  0  0  0  0  0  0  0 -1  0  0 -2 -1  0  0]
[ 0  0  0  0  0  0  0  0  0 -1 -1  0 -1 -2  0  0]
[ 0  0  0  0  0  0  0  0  0  1  1  1  0  0 -2  0]
[ 1  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0]
Signature:  (1, 15)
Genus symbol at 2:    1^-16
Genus symbol at 3:     1^15 3^-1, Genus of
[ 0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1]
[ 0 -2 -1  1 -1  1  1  1 -1  0  0  0  0  0  0  0]
[ 0 -1 -2  1  0  1  1  1 -1  0  0  0  0  0  0  0]
